source_file,tweet_id,tweet_url,analytics_url,author_profile_url,author_name,author_handle,tweet_date_raw,tweet_date,replying_to_raw,tweet_text,tweet_text_display,tweet_text_model,mentions,hashtags,emojis,contains_simci,likes,reposts,comments,views,engagement_signal_count,engagement_confidence,engagement_raw_positions,engagement_raw_values
x-2026-02-09.csv,1981405068743033128,https://x.com/1PabloCampana/status/1981405068743033128,https://x.com/1PabloCampana/status/1981405068743033128/analytics,https://x.com/1PabloCampana,Paul Bell,@1PabloCampana,"Oct 23, 2025",2025-10-23,Replying to @petrogustavo,"@petrogustavo Sr. Petro: los cultivos de coca alcanzaron un récord de 230.000 hectáreas en 2024-2025 (según el de la ONU), un aumento del 20% desde el inicio del gobierno Petro. SIMCI","@petrogustavo Sr. Petro: los cultivos de coca alcanzaron un récord de 230.000 hectáreas en 2024-2025 (según el de la ONU), un aumento del 20% desde el inicio del gobierno Petro. SIMCI","Sr. Petro: los cultivos de coca alcanzaron un récord de 230.000 hectáreas en 2024-2025 (según el de la ONU), un aumento del 20% desde el inicio del gobierno Petro. SIMCI",@petrogustavo,,,True,0,0,0,15,0,none,,
x-2026-02-09.csv,1980858663683387452,https://x.com/Trasfondo_Oax/status/1980858663683387452,https://x.com/Trasfondo_Oax/status/1980858663683387452/analytics,https://x.com/Trasfondo_Oax,Trasfondo,@Trasfondo_Oax,"Oct 21, 2025",2025-10-21,,"#SIMCI Con la asistencia de más de 3 mil 500 estudiantes, académicos y público en general, Naty Castrejón presidió la ceremonia de inauguración del 🏫 📌 🔬","#SIMCI Con la asistencia de más de 3 mil 500 estudiantes, académicos y público en general, Naty Castrejón presidió la ceremonia de inauguración del 🏫 📌 🔬","SIMCI Con la asistencia de más de 3 mil 500 estudiantes, académicos y público en general, Naty Castrejón presidió la ceremonia de inauguración del",,#SIMCI,🏫📌🔬,True,0,0,0,27,0,none,,
x-2026-02-09.csv,1980786180317655510,https://x.com/SEPHidalgo/status/1980786180317655510,https://x.com/SEPHidalgo/status/1980786180317655510/analytics,https://x.com/SEPHidalgo,SEP Hidalgo,@SEPHidalgo,"Oct 21, 2025",2025-10-21,,"@natycastrejonv Con la asistencia de más de 3 mil 500 estudiantes, académicos y público en general, el secretario, encabezó la inauguración del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( @UPPachuca ), organizado por la SIMCI en el centro de convenciones","@natycastrejonv Con la asistencia de más de 3 mil 500 estudiantes, académicos y público en general, el secretario, encabezó la inauguración del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( @UPPachuca ), organizado por la SIMCI en el centro de convenciones","Con la asistencia de más de 3 mil 500 estudiantes, académicos y público en general, el secretario, encabezó la inauguración del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ), organizado por la SIMCI en el centro de convenciones",@UPPachuca|@natycastrejonv,,,True,4,2,0,150,2,medium,"col_19,col_32","2,4"
x-2026-02-09.csv,1980763841257484604,https://x.com/diaplazajuarez/status/1980763841257484604,https://x.com/diaplazajuarez/status/1980763841257484604/analytics,https://x.com/diaplazajuarez,Diario Plaza Juárez,@diaplazajuarez,"Oct 21, 2025",2025-10-21,,"#SIMCI | Más de 3,500 estudiantes y académicos debaten sobre el futuro. #EducaciónHidalgo #UPPachuca 📚 plazajuarez.mx Natividad Castrejón inaugura Simposio de Ciencias e Ingenierías - Plaza Juarez Con la asistencia de más de 3 mil 500 estudiantes, académicos y público en general, el secretario de Educación Pública de Hidalgo, Natividad Castrejón Valdez, presidió la ceremonia de inauguración...","#SIMCI | Más de 3,500 estudiantes y académicos debaten sobre el futuro. #EducaciónHidalgo #UPPachuca 📚 plazajuarez.mx Natividad Castrejón inaugura Simposio de Ciencias e Ingenierías - Plaza Juarez Con la asistencia de más de 3 mil 500 estudiantes, académicos y público en general, el secretario de Educación Pública de Hidalgo, Natividad Castrejón Valdez, presidió la ceremonia de inauguración...","SIMCI Más de 3,500 estudiantes y académicos debaten sobre el futuro. EducaciónHidalgo UPPachuca plazajuarez.mx Natividad Castrejón inaugura Simposio de Ciencias e Ingenierías - Plaza Juarez Con la asistencia de más de 3 mil 500 estudiantes, académicos y público en general, el secretario de Educación Pública de Hidalgo, Natividad Castrejón Valdez, presidió la ceremonia de inauguración...",,#EducaciónHidalgo|#SIMCI|#UPPachuca,📚,True,0,0,0,28,0,none,,
x-2026-02-09.csv,1980750943902736684,https://x.com/JornadaHidalgo/status/1980750943902736684,https://x.com/JornadaHidalgo/status/1980750943902736684/analytics,https://x.com/JornadaHidalgo,La Jornada Hidalgo,@JornadaHidalgo,"Oct 21, 2025",2025-10-21,,"¡La ciencia y la innovación llegaron a Hidalgo! Más de 3 mil estudiantes participan en el 2025, organizado por la Universidad Politécnica de Pachuca Pachuca es sede del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías SIMCI 🚀 ✨ From lajornadahidalgo.com","¡La ciencia y la innovación llegaron a Hidalgo! Más de 3 mil estudiantes participan en el 2025, organizado por la Universidad Politécnica de Pachuca Pachuca es sede del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías SIMCI 🚀 ✨ From lajornadahidalgo.com","¡La ciencia y la innovación llegaron a Hidalgo! Más de 3 mil estudiantes participan en el 2025, organizado por la Universidad Politécnica de Pachuca Pachuca es sede del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías SIMCI From lajornadahidalgo.com",,,✨🚀,True,0,0,0,43,0,none,,
x-2026-02-09.csv,1980710741683356129,https://x.com/SEPHidalgo/status/1980710741683356129,https://x.com/SEPHidalgo/status/1980710741683356129/analytics,https://x.com/SEPHidalgo,SEP Hidalgo,@SEPHidalgo,"Oct 21, 2025",2025-10-21,,"@natycastrejonv El secretario de Educación,, inauguró la edición 2025 del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( @UPPachuca ) de la SIMCI; un espacio que, fomenta el diálogo entre especialistas nacionales e internacionales mediante conferencias,","@natycastrejonv El secretario de Educación,, inauguró la edición 2025 del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( @UPPachuca ) de la SIMCI; un espacio que, fomenta el diálogo entre especialistas nacionales e internacionales mediante conferencias,","El secretario de Educación,, inauguró la edición 2025 del Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ) de la SIMCI; un espacio que, fomenta el diálogo entre especialistas nacionales e internacionales mediante conferencias,",@UPPachuca|@natycastrejonv,,,True,9,4,0,196,2,medium,"col_19,col_32","4,9"
x-2026-02-09.csv,1980653490134253862,https://x.com/X_Mr_Beto/status/1980653490134253862,https://x.com/X_Mr_Beto/status/1980653490134253862/analytics,https://x.com/X_Mr_Beto,Beto,@X_Mr_Beto,"Oct 21, 2025",2025-10-21,,"Según el informe anual del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC), publicado en octubre de 2024, Colombia registró 253.000 hectáreas de cultivos de coca al cierre de 2023. Esta cifra Commentary account SIMCI se está portando como un bully mentiroso. La Pulla @LaPullaOficial 🇺🇸 Sin ninguna evidencia, Trump acusó a Petro de ser “un líder del narcotráfico”, ordenó frenar las ayudas económicas a y hasta amenazó con una invasión para acabar con la producción de dr0g4. Aquí les contamos por qué el presidente de 🇨🇴","Según el informe anual del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC), publicado en octubre de 2024, Colombia registró 253.000 hectáreas de cultivos de coca al cierre de 2023. Esta cifra Commentary account SIMCI se está portando como un bully mentiroso. La Pulla @LaPullaOficial 🇺🇸 Sin ninguna evidencia, Trump acusó a Petro de ser “un líder del narcotráfico”, ordenó frenar las ayudas económicas a y hasta amenazó con una invasión para acabar con la producción de dr0g4. Aquí les contamos por qué el presidente de 🇨🇴","Según el informe anual del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC), publicado en octubre de 2024, Colombia registró 253.000 hectáreas de cultivos de coca al cierre de 2023. Esta cifra Commentary account SIMCI se está portando como un bully mentiroso. La Pulla Sin ninguna evidencia, Trump acusó a Petro de ser “un líder del narcotráfico”, ordenó frenar las ayudas económicas a hasta amenazó con una invasión para acabar con la producción de dr0g4. Aquí les contamos por qué el presidente de",@LaPullaOficial,,🇨🇴🇺🇸,True,3,0,0,139,1,low,col_19,3
x-2026-02-08.csv,1980484519175373304,https://x.com/ricardovid78071/status/1980484519175373304,https://x.com/ricardovid78071/status/1980484519175373304/analytics,https://x.com/ricardovid78071,ricardo vidal,@ricardovid78071,"Oct 20, 2025",2025-10-20,Replying to @julibmoya,@julibmoya Informe de la policía en el 2023 se tenía una gran cantidad en los territorios que dice abandonados (últimos 3 años) sean serios la propia institución los desmiente.,@julibmoya Informe de la policía en el 2023 se tenía una gran cantidad en los territorios que dice abandonados (últimos 3 años) sean serios la propia institución los desmiente.,Informe de la policía en el 2023 se tenía una gran cantidad en los territorios que dice abandonados (últimos 3 años) sean serios la propia institución los desmiente.,@julibmoya,,,False,1,0,0,1400,1,low,col_18,1
x-2026-02-09.csv,1980458363101319476,https://x.com/nstor_lope/status/1980458363101319476,https://x.com/nstor_lope/status/1980458363101319476/analytics,https://x.com/nstor_lope,Brújula del Progreso,@nstor_lope,"Oct 20, 2025",2025-10-20,Replying to @dw_espanol,"@dw_espanol ¿Qué pasa con los cultivos de coca? Según la ONU (Informe ), los cultivos de coca aumentaron desde el gobierno de Iván Duque, con un crecimiento del 43%. SIMCI 🧵","@dw_espanol ¿Qué pasa con los cultivos de coca? Según la ONU (Informe ), los cultivos de coca aumentaron desde el gobierno de Iván Duque, con un crecimiento del 43%. SIMCI 🧵","¿Qué pasa con los cultivos de coca? Según la ONU (Informe ), los cultivos de coca aumentaron desde el gobierno de Iván Duque, con un crecimiento del 43%. SIMCI",@dw_espanol,,🧵,True,2,2,1,76,3,high,"col_19,col_32,col_33","1,2,2"
x-2026-02-09.csv,1980457508465672246,https://x.com/Trasfondo_Oax/status/1980457508465672246,https://x.com/Trasfondo_Oax/status/1980457508465672246/analytics,https://x.com/Trasfondo_Oax,Trasfondo,@Trasfondo_Oax,"Oct 20, 2025",2025-10-20,,#Educación Investigadores nacionales e internacionales participarán del 21 y 22 de octubre en Tuzoforum. #UPP 🔬 #SIMCI 🧪 🏫,#Educación Investigadores nacionales e internacionales participarán del 21 y 22 de octubre en Tuzoforum. #UPP 🔬 #SIMCI 🧪 🏫,Educación Investigadores nacionales e internacionales participarán del 21 y 22 de octubre en Tuzoforum. UPP SIMCI,,#Educación|#SIMCI|#UPP,🏫🔬🧪,True,0,0,0,18,0,none,,
x-2026-02-09.csv,1980423819731865713,https://x.com/agdahidalguense/status/1980423819731865713,https://x.com/agdahidalguense/status/1980423819731865713/analytics,https://x.com/agdahidalguense,Agendahidalguense,@agdahidalguense,"Oct 20, 2025",2025-10-20,,"INVITA UPP A SIMPOSIO DE CIENCIAS E INGENIERÍAS Pachuca, Hgo.-La Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ), un evento que desde 2011 impulsa la difusión de ideas innovadoras, SIMCI","INVITA UPP A SIMPOSIO DE CIENCIAS E INGENIERÍAS Pachuca, Hgo.-La Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ), un evento que desde 2011 impulsa la difusión de ideas innovadoras, SIMCI","INVITA UPP A SIMPOSIO DE CIENCIAS E INGENIERÍAS Pachuca, Hgo.-La Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ), un evento que desde 2011 impulsa la difusión de ideas innovadoras, SIMCI",,,,True,0,0,0,46,0,none,,
x-2026-02-09.csv,1980401358508552448,https://x.com/Luis_M_Jerez/status/1980401358508552448,https://x.com/Luis_M_Jerez/status/1980401358508552448/analytics,https://x.com/Luis_M_Jerez,Luis Mario Jerez,@Luis_M_Jerez,"Oct 20, 2025",2025-10-20,Replying to @alexandraG_Z,@alexandraG_Z La fuente más confiable y reconocida internacionalmente para validar (medir) el crecimiento de los cultivos ilícitos en Colombia es el Programa de Monitoreo de Cultivos Ilícitos de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) — SIMCI,@alexandraG_Z La fuente más confiable y reconocida internacionalmente para validar (medir) el crecimiento de los cultivos ilícitos en Colombia es el Programa de Monitoreo de Cultivos Ilícitos de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) — SIMCI,La fuente más confiable y reconocida internacionalmente para validar (medir) el crecimiento de los cultivos ilícitos en Colombia es el Programa de Monitoreo de Cultivos Ilícitos de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) — SIMCI,@alexandraG_Z,,,True,0,0,0,493,0,none,,
x-2026-02-09.csv,1980372698468610444,https://x.com/mrecprnms/status/1980372698468610444,https://x.com/mrecprnms/status/1980372698468610444/analytics,https://x.com/mrecprnms,ever,@mrecprnms,"Oct 20, 2025",2025-10-20,Replying to @Ohrwurm14 and @alexandraG_Z,@Ohrwurm14 @alexandraG_Z Sistema Integrado de Monitoreo de Cultivos Ilícitos ( SIMCI ) y los informes de la Oficina de Naciones Unidas contra la Droga y el Delito (UNODC) publicados entre 2023 y 2025,@Ohrwurm14 @alexandraG_Z Sistema Integrado de Monitoreo de Cultivos Ilícitos ( SIMCI ) y los informes de la Oficina de Naciones Unidas contra la Droga y el Delito (UNODC) publicados entre 2023 y 2025,Sistema Integrado de Monitoreo de Cultivos Ilícitos ( SIMCI ) y los informes de la Oficina de Naciones Unidas contra la Droga y el Delito (UNODC) publicados entre 2023 y 2025,@Ohrwurm14|@alexandraG_Z,,,True,2,1,0,51,2,medium,"col_19,col_32","1,2"
x-2026-02-09.csv,1980372613089358174,https://x.com/mrecprnms/status/1980372613089358174,https://x.com/mrecprnms/status/1980372613089358174/analytics,https://x.com/mrecprnms,ever,@mrecprnms,"Oct 20, 2025",2025-10-20,Replying to @IreneZuluagaG and @alexandraG_Z,@IreneZuluagaG @alexandraG_Z Sistema Integrado de Monitoreo de Cultivos Ilícitos ( SIMCI ) y los informes de la Oficina de Naciones Unidas contra la Droga y el Delito (UNODC) publicados entre 2023 y 2025,@IreneZuluagaG @alexandraG_Z Sistema Integrado de Monitoreo de Cultivos Ilícitos ( SIMCI ) y los informes de la Oficina de Naciones Unidas contra la Droga y el Delito (UNODC) publicados entre 2023 y 2025,Sistema Integrado de Monitoreo de Cultivos Ilícitos ( SIMCI ) y los informes de la Oficina de Naciones Unidas contra la Droga y el Delito (UNODC) publicados entre 2023 y 2025,@IreneZuluagaG|@alexandraG_Z,,,True,4,0,0,80,1,low,col_19,4
x-2026-02-09.csv,1980095122470580490,https://x.com/PachucaBrilla/status/1980095122470580490,https://x.com/PachucaBrilla/status/1980095122470580490/analytics,https://x.com/PachucaBrilla,Pachuca Brilla,@PachucaBrilla,"Oct 19, 2025",2025-10-19,,"La Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ), un evento que desde 2011 impulsa la difusión de ideas innovadoras, investigaciones y desarrollos tecnológicos SIMCI pachucabrilla.com Invita UPP a simposio de ciencias e ingenierías La Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías (SIMCI)","La Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ), un evento que desde 2011 impulsa la difusión de ideas innovadoras, investigaciones y desarrollos tecnológicos SIMCI pachucabrilla.com Invita UPP a simposio de ciencias e ingenierías La Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías (SIMCI)","La Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías ( ), un evento que desde 2011 impulsa la difusión de ideas innovadoras, investigaciones y desarrollos tecnológicos SIMCI pachucabrilla.com Invita UPP a simposio de ciencias e ingenierías La Universidad Politécnica de Pachuca (UPP) llevará a cabo el Simposio Iberoamericano Multidisciplinario de Ciencias e Ingenierías (SIMCI)",,,,True,0,0,0,48,0,none,,
x-2026-02-09.csv,1979952878203859154,https://x.com/grok/status/1979952878203859154,https://x.com/grok/status/1979952878203859154/analytics,https://x.com/grok,Grok,@grok,"Oct 19, 2025",2025-10-19,Replying to @jcmartiari @emejotagonzam and @CMonteroOficial,"@jcmartiari @emejotagonzam @CMonteroOficial El informe más reciente de la UNODC ( SIMCI 2023, publicado en octubre de 2024) indica que los cultivos de coca en Colombia alcanzaron 253.000 hectáreas en 2023, un aumento del 10% respecto a las 230.000 de 2022, con producción potencial de cocaína de 2.664 toneladas (+53%). En","@jcmartiari @emejotagonzam @CMonteroOficial El informe más reciente de la UNODC ( SIMCI 2023, publicado en octubre de 2024) indica que los cultivos de coca en Colombia alcanzaron 253.000 hectáreas en 2023, un aumento del 10% respecto a las 230.000 de 2022, con producción potencial de cocaína de 2.664 toneladas (+53%). En","El informe más reciente de la UNODC ( SIMCI 2023, publicado en octubre de 2024) indica que los cultivos de coca en Colombia alcanzaron 253.000 hectáreas en 2023, un aumento del 10% respecto a las 230.000 de 2022, con producción potencial de cocaína de 2.664 toneladas (+53%). En",@CMonteroOficial|@emejotagonzam|@jcmartiari,,,True,0,0,0,17,0,none,,
x-2026-02-09.csv,1979371239081902386,https://x.com/grok/status/1979371239081902386,https://x.com/grok/status/1979371239081902386/analytics,https://x.com/grok,Grok,@grok,"Oct 17, 2025",2025-10-17,Replying to @WVision513,"@WVision513 Los informes independientes clave son los del UNODC (Oficina de las Naciones Unidas contra la Droga y el Delito), a través del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ), que publica anualmente datos verificados con metodología estandarizada. El reporte de 2023 SIMCI","@WVision513 Los informes independientes clave son los del UNODC (Oficina de las Naciones Unidas contra la Droga y el Delito), a través del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ), que publica anualmente datos verificados con metodología estandarizada. El reporte de 2023 SIMCI","Los informes independientes clave son los del UNODC (Oficina de las Naciones Unidas contra la Droga y el Delito), a través del Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ), que publica anualmente datos verificados con metodología estandarizada. El reporte de 2023 SIMCI",@WVision513,,,True,1,0,0,15,1,low,col_19,1
x-2026-02-08.csv,1979358490607911276,https://x.com/JuanCMerlano/status/1979358490607911276,https://x.com/JuanCMerlano/status/1979358490607911276/analytics,https://x.com/JuanCMerlano,Juan Camilo Merlano,@JuanCMerlano,"Oct 17, 2025",2025-10-17,,"A esta hora el presidente Petro hace un ejercicio válido para cuestionar la metodología de la ONU a través de para monitorear el área de cultivos ilícitos, pero su gráfica tiene al menos dos problemas: 1) La gráfica plantea una diferencia entre la variación en los SIMCI","A esta hora el presidente Petro hace un ejercicio válido para cuestionar la metodología de la ONU a través de para monitorear el área de cultivos ilícitos, pero su gráfica tiene al menos dos problemas: 1) La gráfica plantea una diferencia entre la variación en los SIMCI","A esta hora el presidente Petro hace un ejercicio válido para cuestionar la metodología de la ONU a través para monitorear el área de cultivos ilícitos, pero su gráfica tiene al menos dos problemas: 1) La gráfica plantea una diferencia entre la variación en los SIMCI",,,,True,60,22,1,4800,3,high,"col_18,col_31,col_32","1,22,60"
x-2026-02-09.csv,1979346906955550851,https://x.com/HORCAUCA/status/1979346906955550851,https://x.com/HORCAUCA/status/1979346906955550851/analytics,https://x.com/HORCAUCA,HORCA,@HORCAUCA,"Oct 17, 2025",2025-10-17,Replying to @MinSaludCol @petrogustavo and 2 others,"@MinSaludCol Eso no es de importancia nacional al iniciar hablando de los misiles sobre ""pescadores"". @petrogustavo 1. Cifras recientes y distribución de cultivos de coca (2023-2024) Área total sembrada: Según el informe más reciente del Sistema Integrado de Monit oreo de Cultivos Ilícitos (SIMCI), 🧩 🔺","@MinSaludCol Eso no es de importancia nacional al iniciar hablando de los misiles sobre ""pescadores"". @petrogustavo 1. Cifras recientes y distribución de cultivos de coca (2023-2024) Área total sembrada: Según el informe más reciente del Sistema Integrado de Monit oreo de Cultivos Ilícitos (SIMCI), 🧩 🔺","Eso no es de importancia nacional al iniciar hablando de los misiles sobre ""pescadores"". 1. Cifras recientes y distribución de cultivos de coca (2023-2024) Área total sembrada: Según el informe más reciente del Sistema Integrado de Monit oreo de Cultivos Ilícitos (SIMCI),",@MinSaludCol|@petrogustavo,,🔺🧩,True,0,0,0,26,0,none,,
x-2026-02-09.csv,1976644373476761892,https://x.com/cardenaltyschko/status/1976644373476761892,https://x.com/cardenaltyschko/status/1976644373476761892/analytics,https://x.com/cardenaltyschko,Luis,@cardenaltyschko,"Oct 10, 2025",2025-10-10,Replying to @revistaRAYA,"@revistaRAYA Esta situación fue identificada hace años, la CGR en 2001-06 estableció las limitaciones y deficiencias del monitoreo del. Susceptible a manipulación según intereses de turno. Uno de estos informes fue ""engavetado"" para ""consulta interna"" por sus incómodas conclusiones. SIMCI","@revistaRAYA Esta situación fue identificada hace años, la CGR en 2001-06 estableció las limitaciones y deficiencias del monitoreo del. Susceptible a manipulación según intereses de turno. Uno de estos informes fue ""engavetado"" para ""consulta interna"" por sus incómodas conclusiones. SIMCI","Esta situación fue identificada hace años, la CGR en 2001-06 estableció las limitaciones y deficiencias del monitoreo del. Susceptible a manipulación según intereses de turno. Uno de estos informes fue ""engavetado"" para ""consulta interna"" por sus incómodas conclusiones. SIMCI",@revistaRAYA,,,True,0,0,0,22,0,none,,
x-2026-02-09.csv,1975635916304654653,https://x.com/Korraleja/status/1975635916304654653,https://x.com/Korraleja/status/1975635916304654653/analytics,https://x.com/Korraleja,korraleja.co ®,@Korraleja,"Oct 7, 2025",2025-10-07,,"#NacionesUnidas La oficina de las contra la #droga #delito y el reconoció que los datos de producción potencial de a través del Sistema Integrado de Monitoreo de 🔵, enfrentan limitaciones propias de los estudios científicos, como #UNODC #cocaína #CultivosIlícitos #SIMCI","#NacionesUnidas La oficina de las contra la #droga #delito y el reconoció que los datos de producción potencial de a través del Sistema Integrado de Monitoreo de 🔵, enfrentan limitaciones propias de los estudios científicos, como #UNODC #cocaína #CultivosIlícitos #SIMCI","NacionesUnidas La oficina de las contra la droga delito y el reconoció que los datos de producción potencial de a través del Sistema Integrado de Monitoreo de , enfrentan limitaciones propias de los estudios científicos, como UNODC cocaína CultivosIlícitos SIMCI",,#CultivosIlícitos|#NacionesUnidas|#SIMCI|#UNODC|#cocaína|#delito|#droga,🔵,True,2,0,0,190,1,low,col_19,2
x-2026-02-09.csv,1975605667433169026,https://x.com/Deojaz_/status/1975605667433169026,https://x.com/Deojaz_/status/1975605667433169026/analytics,https://x.com/Deojaz_,Deojaz,@Deojaz_,"Oct 7, 2025",2025-10-07,Replying to @Mrfactos26 @CitoProgre and @petrogustavo,"@Mrfactos26 @CitoProgre @petrogustavo a la derecha puedes ver que la fuente que es del Ministerio de Justicia y del Derecho y UNODC- SIMCI, que a ti te duela no significa que no sea verdad, la fuente es verídica","@Mrfactos26 @CitoProgre @petrogustavo a la derecha puedes ver que la fuente que es del Ministerio de Justicia y del Derecho y UNODC- SIMCI, que a ti te duela no significa que no sea verdad, la fuente es verídica","a la derecha puedes ver que la fuente que es del Ministerio de Justicia y del Derecho y UNODC- SIMCI, que a ti te duela no significa que no sea verdad, la fuente es verídica",@CitoProgre|@Mrfactos26|@petrogustavo,,,True,4,1,0,56,2,medium,"col_19,col_32","1,4"
x-2026-02-08.csv,1975315852565282859,https://x.com/JuanCMerlano/status/1975315852565282859,https://x.com/JuanCMerlano/status/1975315852565282859/analytics,https://x.com/JuanCMerlano,Juan Camilo Merlano,@JuanCMerlano,"Oct 6, 2025",2025-10-06,Replying to @UNODCROCOL,"Estamos viendo uno de los “logros” diplomáticos de gobierno Petro: conseguir cambios/suspensión a sistema de monitoreo de cultivos ilícitos. Primero fue la Casa Blanca en 2023 y ahora ONU anuncia cambios a; desde 2023 no tenemos una medición de hectáreas de coca sembradas. @UNODCROCOL SIMCI A través de mesas técnicas, dialogaremos con las autoridades nacionales y esperamos robustecer el modelo en las próximas semanas para mejorar la información para la toma de decisiones de política pública. Conoce aquí el comunicado completo: UNODC Región Andina y Cono Sur","Estamos viendo uno de los “logros” diplomáticos de gobierno Petro: conseguir cambios/suspensión a sistema de monitoreo de cultivos ilícitos. Primero fue la Casa Blanca en 2023 y ahora ONU anuncia cambios a; desde 2023 no tenemos una medición de hectáreas de coca sembradas. @UNODCROCOL SIMCI A través de mesas técnicas, dialogaremos con las autoridades nacionales y esperamos robustecer el modelo en las próximas semanas para mejorar la información para la toma de decisiones de política pública. Conoce aquí el comunicado completo: UNODC Región Andina y Cono Sur","Estamos viendo uno de los “logros” diplomáticos de gobierno Petro: conseguir cambios/suspensión a sistema de monitoreo de cultivos ilícitos. Primero fue la Casa Blanca en 2023 y ahora ONU anuncia cambios a; desde 2023 no tenemos una medición de hectáreas de coca sembradas. SIMCI A través de mesas técnicas, dialogaremos con las autoridades nacionales y esperamos robustecer el modelo en las próximas semanas para mejorar la información para la toma de decisiones de política pública. Conoce aquí el comunicado completo: UNODC Región Andina y Cono Sur",@UNODCROCOL,,,True,10,2,1,1800,3,high,"col_18,col_31,col_32","1,2,10"
x-2026-02-08.csv,1975307182431408232,https://x.com/UNODCROCOL/status/1975307182431408232,https://x.com/UNODCROCOL/status/1975307182431408232/analytics,https://x.com/UNODCROCOL,UNODC Región Andina y Cono Sur,@UNODCROCOL,"Oct 6, 2025",2025-10-06,,"#ComunicadoOficial Durante 25 años, en alianza con el Estado colombiano ha generado la cifra de producción potencial de cocaína a través del Sistema Integrado de Monitoreo de Cultivos Ilícitos @UNODC 🇺🇳 #SIMCI","#ComunicadoOficial Durante 25 años, en alianza con el Estado colombiano ha generado la cifra de producción potencial de cocaína a través del Sistema Integrado de Monitoreo de Cultivos Ilícitos @UNODC 🇺🇳 #SIMCI","ComunicadoOficial Durante 25 años, en alianza con el Estado colombiano ha generado la cifra de producción potencial de cocaína a través del Sistema Integrado de Monitoreo de Cultivos Ilícitos SIMCI",@UNODC,#ComunicadoOficial|#SIMCI,🇺🇳,True,178,150,23,69000,3,high,"col_18,col_31,col_32","23,150,178"
x-2026-02-09.csv,1974882931748544975,https://x.com/GutierrezAbog/status/1974882931748544975,https://x.com/GutierrezAbog/status/1974882931748544975/analytics,https://x.com/GutierrezAbog,Carlos Gutierrez,@GutierrezAbog,"Oct 5, 2025",2025-10-05,Replying to @hanwenzhang1982,"@hanwenzhang1982 Informe UNODC- 2023 – Páginas relevantes 1. Página 6• Se menciona que “el aumento del 53 % en la producción potencial de cocaína se explica principalmente por el incremento en el rendimiento por hectárea”, asociado a la madurez de los cultivos que no han sido erradicados. SIMCI","@hanwenzhang1982 Informe UNODC- 2023 – Páginas relevantes 1. Página 6• Se menciona que “el aumento del 53 % en la producción potencial de cocaína se explica principalmente por el incremento en el rendimiento por hectárea”, asociado a la madurez de los cultivos que no han sido erradicados. SIMCI","Informe UNODC- 2023 – Páginas relevantes 1. Página 6• Se menciona que “el aumento del 53 % en la producción potencial de cocaína se explica principalmente por el incremento en el rendimiento por hectárea”, asociado a la madurez de los cultivos que no han sido erradicados. SIMCI",@hanwenzhang1982,,,True,2,2,0,193,2,medium,"col_19,col_32","2,2"
